Genome ID,Genome Name,Organism Name,NCBI Taxon ID,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Other Typing,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Genome Length,GC Content,PATRIC CDS,RefSeq CDS,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Latitude,Longitude,Altitude,Depth,Other Environmental,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Coarse Consistency,Fine Consistency,Checkm Completeness,Checkm Contamination,Genome Quality Flags,Genome Quality,Date Inserted,Date Modified
1392.714,Bacillus anthracis strain FDAARGOS_697,,1392,Complete,FDAARGOS_697,,,,MLST.Bacillus_cereus.1,,FDA:FDAARGOS_697,,2020-04-12T00:00:00Z,,PRJNA231221,SAMN11056412,GCA_012273355.1,,CP050972,,US Food and Drug Administration,,Pacbio; Illumina,591.14x,"SMRT v. 2.3.0, HGAP v. 3",1,,1,5240765,35.397396,5702,5362,,synthetic,,,USA,USA:MD,,,,,,,not applicable,Not applicable,Not applicable,,,host_disease_outcome:Not applicable;host_health_state:Not applicable;host_description:Not applicable;host_disease_stage:Not applicable,,,,,,,,,,,,,"In May 2014, the FDA and collaborators established a publicly available dAtabase for Reference Grade micrObial Sequences called FDA-ARGOS. With funding support from FDA?«÷s Office of Counterterrorism and Emerging Threats (OCET) and DoD, the FDA-ARGOS team are initially collecting and sequencing 2000 microbes that include biothreat microorganisms, common clinical pathogens and closely related species. Currently, FDA-ARGOS microbial genomes are generated in 3 phases. Generally:  Phase 1 entails collection of a previously identified microbe and nucleic acid extraction. Phase 2, the microbial nucleic acids are sequenced and de novo assembled using Illumina and PacBio sequencing platforms at the Institute for Genome Sciences at the University of Maryland (UMD-IGS). Phase 3, the assembled genomes are vetted by an ID-NGS subject matter expert working group consisting of FDA personnel and collaborators and the data are deposited in NCBI databases.   The FDA-ARGOS genomes meet the quality metrics for reference-grade genomes for regulatory use. FDA-ARGOS reference genomes have been de novo assembled with high depth of base coverage and placed within a pre-established phylogenetic tree. Each microbial isolate in the database is covered at a minimum of 20X over 95 percent of the assembled core genome. Furthermore, sample specific metadata, raw reads, assemblies, annotation and details of the bioinformatics pipeline are available.",collected_by:U.S. Army Edgewood Chemical Biological Center,98.1,97.2,,,,Good,2020-04-26T14:29:51.456Z,2020-04-26T14:29:51.456Z
1392.715,Bacillus anthracis strain FDAARGOS_694,,1392,Complete,FDAARGOS_694,,,,MLST.Bacillus_cereus.1,,FDA:FDAARGOS_694,,2020-04-12T00:00:00Z,,PRJNA231221,SAMN11056409,GCA_012273315.1,,CP050970,,US Food and Drug Administration,,Pacbio; Illumina,562.13x,"SMRT v. 2.3.0, HGAP v. 3",1,,1,5251490,35.365303,5720,5370,,synthetic,,,USA,USA:MD,,,,,,,not applicable,Not applicable,Not applicable,,,host_disease_outcome:Not applicable;host_health_state:Not applicable;host_description:Not applicable;host_disease_stage:Not applicable,,,,,,,,,,,,,"In May 2014, the FDA and collaborators established a publicly available dAtabase for Reference Grade micrObial Sequences called FDA-ARGOS. With funding support from FDA?«÷s Office of Counterterrorism and Emerging Threats (OCET) and DoD, the FDA-ARGOS team are initially collecting and sequencing 2000 microbes that include biothreat microorganisms, common clinical pathogens and closely related species. Currently, FDA-ARGOS microbial genomes are generated in 3 phases. Generally:  Phase 1 entails collection of a previously identified microbe and nucleic acid extraction. Phase 2, the microbial nucleic acids are sequenced and de novo assembled using Illumina and PacBio sequencing platforms at the Institute for Genome Sciences at the University of Maryland (UMD-IGS). Phase 3, the assembled genomes are vetted by an ID-NGS subject matter expert working group consisting of FDA personnel and collaborators and the data are deposited in NCBI databases.   The FDA-ARGOS genomes meet the quality metrics for reference-grade genomes for regulatory use. FDA-ARGOS reference genomes have been de novo assembled with high depth of base coverage and placed within a pre-established phylogenetic tree. Each microbial isolate in the database is covered at a minimum of 20X over 95 percent of the assembled core genome. Furthermore, sample specific metadata, raw reads, assemblies, annotation and details of the bioinformatics pipeline are available.",collected_by:U.S. Army Edgewood Chemical Biological Center,98.1,97.3,,,,Good,2020-04-26T14:32:19.014Z,2020-04-26T14:32:19.014Z
1392.716,Bacillus anthracis strain FDAARGOS_696,,1392,Complete,FDAARGOS_696,,,,MLST.Bacillus_cereus.1,,FDA:FDAARGOS_696,,2020-04-12T00:00:00Z,,PRJNA231221,SAMN11056411,GCA_012273335.1,,CP050971,,US Food and Drug Administration,,Pacbio; Illumina,246.96x,"SMRT v. 2.3.0, HGAP v. 3",1,,1,5255974,35.363422,5721,5386,,synthetic,,,USA,USA:MD,,,,,,,not applicable,Not applicable,Not applicable,,,host_disease_outcome:Not applicable;host_health_state:Not applicable;host_description:Not applicable;host_disease_stage:Not applicable,,,,,,,,,,,,,"In May 2014, the FDA and collaborators established a publicly available dAtabase for Reference Grade micrObial Sequences called FDA-ARGOS. With funding support from FDA?«÷s Office of Counterterrorism and Emerging Threats (OCET) and DoD, the FDA-ARGOS team are initially collecting and sequencing 2000 microbes that include biothreat microorganisms, common clinical pathogens and closely related species. Currently, FDA-ARGOS microbial genomes are generated in 3 phases. Generally:  Phase 1 entails collection of a previously identified microbe and nucleic acid extraction. Phase 2, the microbial nucleic acids are sequenced and de novo assembled using Illumina and PacBio sequencing platforms at the Institute for Genome Sciences at the University of Maryland (UMD-IGS). Phase 3, the assembled genomes are vetted by an ID-NGS subject matter expert working group consisting of FDA personnel and collaborators and the data are deposited in NCBI databases.   The FDA-ARGOS genomes meet the quality metrics for reference-grade genomes for regulatory use. FDA-ARGOS reference genomes have been de novo assembled with high depth of base coverage and placed within a pre-established phylogenetic tree. Each microbial isolate in the database is covered at a minimum of 20X over 95 percent of the assembled core genome. Furthermore, sample specific metadata, raw reads, assemblies, annotation and details of the bioinformatics pipeline are available.",collected_by:U.S. Army Edgewood Chemical Biological Center,98.1,97.2,,,,Good,2020-04-26T14:32:27.406Z,2020-04-26T14:32:27.406Z
1392.720,Bacillus anthracis strain FDAARGOS_703,,1392,Complete,FDAARGOS_703,,,,MLST.Bacillus_cereus.1,,FDA:FDAARGOS_703,,2020-06-17T00:00:00Z,,PRJNA231221,SAMN11056418,GCA_013349165.1,,"CP054797,CP054798,CP054799",,US Food and Drug Administration,,Pacbio; Illumina,942.4x,"SMRT v. 2.3.0, HGAP v. 3, SPAdes v. 3.6.0",1,2,3,5265233,35.357773,5726,5381,,,,,USA,USA:MD,,,,,,,not applicable,Not applicable,Not applicable,,,host_disease_outcome:Not applicable;host_health_state:Not applicable;host_description:Not applicable;host_disease_stage:Not applicable,,,,,,,,,,,,,"In May 2014, the FDA and collaborators established a publicly available dAtabase for Reference Grade micrObial Sequences called FDA-ARGOS. With funding support from FDA?«÷s Office of Counterterrorism and Emerging Threats (OCET) and DoD, the FDA-ARGOS team are initially collecting and sequencing 2000 microbes that include biothreat microorganisms, common clinical pathogens and closely related species. Currently, FDA-ARGOS microbial genomes are generated in 3 phases. Generally:  Phase 1 entails collection of a previously identified microbe and nucleic acid extraction. Phase 2, the microbial nucleic acids are sequenced and de novo assembled using Illumina and PacBio sequencing platforms at the Institute for Genome Sciences at the University of Maryland (UMD-IGS). Phase 3, the assembled genomes are vetted by an ID-NGS subject matter expert working group consisting of FDA personnel and collaborators and the data are deposited in NCBI databases.   The FDA-ARGOS genomes meet the quality metrics for reference-grade genomes for regulatory use. FDA-ARGOS reference genomes have been de novo assembled with high depth of base coverage and placed within a pre-established phylogenetic tree. Each microbial isolate in the database is covered at a minimum of 20X over 95 percent of the assembled core genome. Furthermore, sample specific metadata, raw reads, assemblies, annotation and details of the bioinformatics pipeline are available.",collected_by:U.S. Army Edgewood Chemical Biological Center,98.1,97.2,,,,Good,2020-07-01T17:45:17.035Z,2020-07-01T17:45:17.035Z
1392.721,Bacillus anthracis strain FDAARGOS_702,,1392,Complete,FDAARGOS_702,,,,MLST.Bacillus_cereus.1,,FDA:FDAARGOS_702,,2020-06-17T00:00:00Z,,PRJNA231221,SAMN11056417,GCA_013349185.1,,"CP054800,CP054801,CP054802",,US Food and Drug Administration,,Pacbio; Illumina,923.93x,"SMRT v. 2.3.0, HGAP v. 3, SPAdes v. 3.6.0",1,2,3,5277746,35.363186,5754,5400,,,,,USA,USA:MD,,,,,,,not applicable,Not applicable,Not applicable,,,host_disease_outcome:Not applicable;host_health_state:Not applicable;host_description:Not applicable;host_disease_stage:Not applicable,,,,,,,,,,,,,"In May 2014, the FDA and collaborators established a publicly available dAtabase for Reference Grade micrObial Sequences called FDA-ARGOS. With funding support from FDA?«÷s Office of Counterterrorism and Emerging Threats (OCET) and DoD, the FDA-ARGOS team are initially collecting and sequencing 2000 microbes that include biothreat microorganisms, common clinical pathogens and closely related species. Currently, FDA-ARGOS microbial genomes are generated in 3 phases. Generally:  Phase 1 entails collection of a previously identified microbe and nucleic acid extraction. Phase 2, the microbial nucleic acids are sequenced and de novo assembled using Illumina and PacBio sequencing platforms at the Institute for Genome Sciences at the University of Maryland (UMD-IGS). Phase 3, the assembled genomes are vetted by an ID-NGS subject matter expert working group consisting of FDA personnel and collaborators and the data are deposited in NCBI databases.   The FDA-ARGOS genomes meet the quality metrics for reference-grade genomes for regulatory use. FDA-ARGOS reference genomes have been de novo assembled with high depth of base coverage and placed within a pre-established phylogenetic tree. Each microbial isolate in the database is covered at a minimum of 20X over 95 percent of the assembled core genome. Furthermore, sample specific metadata, raw reads, assemblies, annotation and details of the bioinformatics pipeline are available.",collected_by:U.S. Army Edgewood Chemical Biological Center,98.1,97.2,,,,Good,2020-07-01T17:47:20.022Z,2020-07-01T17:47:20.022Z
1392.722,Bacillus anthracis strain FDAARGOS_695,,1392,Complete,FDAARGOS_695,,,,MLST.Bacillus_cereus.1,,FDA:FDAARGOS_695,,2020-06-17T00:00:00Z,,PRJNA231221,SAMN11056410,GCA_013349245.1,,"CP054816,CP054814,CP054815",,US Food and Drug Administration,,Pacbio; Illumina,494.25x,canu v. 1.2,1,2,3,5181969,35.411552,5653,5309,,,,,USA,USA:MD,,,,,,,not applicable,Not applicable,Not applicable,,,host_disease_outcome:Not applicable;host_health_state:Not applicable;host_description:Not applicable;host_disease_stage:Not applicable,,,,,,,,,,,,,"In May 2014, the FDA and collaborators established a publicly available dAtabase for Reference Grade micrObial Sequences called FDA-ARGOS. With funding support from FDA?«÷s Office of Counterterrorism and Emerging Threats (OCET) and DoD, the FDA-ARGOS team are initially collecting and sequencing 2000 microbes that include biothreat microorganisms, common clinical pathogens and closely related species. Currently, FDA-ARGOS microbial genomes are generated in 3 phases. Generally:  Phase 1 entails collection of a previously identified microbe and nucleic acid extraction. Phase 2, the microbial nucleic acids are sequenced and de novo assembled using Illumina and PacBio sequencing platforms at the Institute for Genome Sciences at the University of Maryland (UMD-IGS). Phase 3, the assembled genomes are vetted by an ID-NGS subject matter expert working group consisting of FDA personnel and collaborators and the data are deposited in NCBI databases.   The FDA-ARGOS genomes meet the quality metrics for reference-grade genomes for regulatory use. FDA-ARGOS reference genomes have been de novo assembled with high depth of base coverage and placed within a pre-established phylogenetic tree. Each microbial isolate in the database is covered at a minimum of 20X over 95 percent of the assembled core genome. Furthermore, sample specific metadata, raw reads, assemblies, annotation and details of the bioinformatics pipeline are available.",collected_by:U.S. Army Edgewood Chemical Biological Center,98.1,96.9,,,,Good,2020-07-01T17:54:52.211Z,2020-07-01T17:54:52.211Z
1392.746,Bacillus anthracis strain Kanchipuram,,1392,Complete,Kanchipuram,,,,MLST.Bacillus_cereus.1,,,,2020-08-19T00:00:00Z,,PRJNA656087,SAMN15770451,GCA_014249775.1,,"CP060194,CP060195,CP060196",,Tamil Nadu Veterinary and Animal Sciences University,,Illumina,103.0x,Other bwa v. 0.7.12,1,2,3,5503926,35.24195,5931,,,Blood,,27-Jul-19,India,India:Kanchipuram,,,,,,Bovine,female,5 years,Anthrax,,,host_disease_outcome:Death,,,,,,,,,,,,,Bacillus anthracis strain Kanchipuram whole genome sequence,"collected_by:Animal Disease Intelligence Unit, Kanchipuram",98.1,97.3,,,,Good,2020-08-22T23:21:56.403Z,2020-08-22T23:21:56.403Z
1392.82,Bacillus anthracis A0157,,1392,Complete,NR-1041,,,,MLST.Bacillus_cereus.1,,,,2014-12-29T00:00:00Z,-,PRJNA270580,SAMN03267488,GCA_000808075.1,,"CP010342.1,CP010343.1","NZ_CP010342.1,NZ_CP010343.1",BEI Resources/American Type,,Illumina,4-Nov-00,CLC Genomics Workbench v. 7.0.2,1,1,2,5322244,35.15,5624,5349,,,,25-Jan-96,United States,United States,,,,,,"Pig, Sus scrofa",,,,,,,,,Positive,Bacilli,,Yes,,,,,,,A strain of Bacillus anthracis harboring plasmid pXO2 and not pXO1.,,100,99.3,99.8,,,Good,2015-03-12T13:43:17.619Z,2015-03-16T03:17:09.594Z
1392.83,Bacillus anthracis Ames A0462,,1392,Complete,Ames A0462,,,,MLST.Bacillus_cereus.1,,,,2015-01-29T00:00:00Z,-,PRJNA273317,SAMN03290655,GCA_000830095.1,,"CP010792.1,CP010793.1,CP010794.1","NZ_CP010792.1,NZ_CP010794.1,NZ_CP010793.1",BEI Resources/American Type,,Illumina,225.81,CLC Genomics Workbench v. 7.0.2,1,2,3,5503909,35.24,5855,5529,,dead cow,,1981,United States,"USA: Texas, Jim Hogg County",,,,,,"Cow, Bos taurus",,,,,,,,,Positive,Bacilli,,Yes,,,,,,Anthrax,A reference strain for Bacillus anthracis.,,100,99.4,100,,,Good,2015-03-12T13:43:18.356Z,2015-03-16T03:17:09.594Z
1392.84,Bacillus anthracis Pollino,,1392,Complete,Pollino,,,,MLST.Bacillus_cereus.1,,,,2015-02-03T00:00:00Z,-,PRJNA273788,SAMN03296000,GCA_000831505.1,,"CP010813.1,CP010815.1,CP010814.1","NZ_CP010813.1,NZ_CP010815.1,NZ_CP010814.1",Bundeswehr Institute of Microbiology,,IonTorrent,111.0x,Newbler v. 2.5,1,2,3,5503895,35.24,5863,5536,,anthrax burial-site of a diseased bovine,isolated from an anthrax burial-site of a diseased bovine in southern Italy,2014,Italy,"Italy: Pollino National Park, Basilicata",,,,,,"Cattle, Bos primigenius",,,,,,,,,,,,,,,,,,,"Bacillus anthracis strain Pollino was isolated from an anthrax burial-site of a diseased bovine in southern Italy. We report the first complete genome sequence of B. anthracis from active anthrax foci areas in the Basilicata region, which is expected to serve as a reference for epidemiological anthrax studies in Italy",,100,99.3,100,,,Good,2015-03-12T13:43:18.717Z,2015-03-16T03:17:09.594Z
1392.85,Bacillus anthracis PAK-1,,1392,Complete,PAK-1,,,,MLST.Bacillus_cereus.1,,,,2015-02-05T00:00:00Z,-,PRJNA237808,SAMN03010430,GCA_000832425.1,"SRR2155549,SRR2155550","CP009325.1,CP009324.1","NZ_CP009325.1,NZ_CP009324.1",Los Alamos National Laboratory,,Illumina; 454,322x,Newbler v. 2.6; Velvet v. 1.2.08; Allpaths,1,1,2,5403381,35.27,5722,5602,,,,19-Jan-78,Pakistan,Pakistan,,,,,,"Sheep, Ovis aries",,,,,,,,,Positive,Bacilli,,,,,,,,,Genome sequencing of Bacillus anthracis PAK-1,,100,99.3,100,,,Good,2015-03-12T13:43:19.069Z,2015-03-16T03:17:09.594Z
1392.86,Bacillus anthracis Vollum 1B,,1392,Complete,Vollum 1B,,,,MLST.Bacillus_cereus.1,,,,2015-02-05T00:00:00Z,-,PRJNA238082,SAMN03010433,GCA_000832445.1,"SRR2174561,SRR2174562","CP009328.1,CP009327.1,CP009326.1","NZ_CP009328.1,NZ_CP009327.1,NZ_CP009326.1",Los Alamos National Laboratory,,Illumina; 454,317x,Newbler v. 2.6; Velvet v. 1.2.08; Allpaths,1,2,3,5506626,35.25,5853,5732,,,,1951,United States,United States,,,,,,"Human, Homo sapiens",,,,,,,,,Positive,Bacilli,,,,,,,,,Genome sequencing of Bacillus anthracis Vollum 1B,,100,99.1,100,0.4,,Good,2015-03-12T13:43:19.388Z,2015-03-16T03:17:09.594Z
1392.87,Bacillus anthracis K3,,1392,Complete,K3,,,,MLST.Bacillus_cereus.1,,,,2015-02-05T00:00:00Z,-,PRJNA238080,SAMN03010428,GCA_000832465.1,,"CP009331.1,CP009330.1,CP009329.1","NZ_CP009331.1,NZ_CP009330.1,NZ_CP009329.1",Los Alamos National Laboratory,,Illumina; 454; PacBio,450x,Newbler v. 2.6; Velvet v. 1.2.08; Allpaths,1,2,3,5504993,35.24,5852,5695,,,,,South Africa,South Africa,,,,,,"Human, Homo sapiens",,,,,,,,,Positive,Bacilli,,,,,,,,,Genome sequencing of Bacillus anthracis K3,,100,99.2,99.8,0.6,,Good,2015-03-12T13:43:19.693Z,2015-03-16T03:17:09.594Z
1392.88,Bacillus anthracis Ohio ACB,,1392,Complete,Ohio ACB,,,,MLST.Bacillus_cereus.1,,,,2015-02-05T00:00:00Z,-,PRJNA238205,SAMN03010429,GCA_000832505.1,,"CP009341.1,CP009340.1,CP009339.1","NZ_CP009341.1,NZ_CP009340.1,NZ_CP009339.1",Los Alamos National Laboratory,,Illumina; 454,324x,Newbler v. 2.6; Velvet v. 1.2.08; Allpaths,1,2,3,5498337,35.25,5843,5700,,,,,United States,USA: Ohio,,,,,,"Pig, Sus scrofa",,,,,,,,,Positive,Bacilli,,,,,,,,,Genome sequencing of Bacillus anthracis Ohio ACB,,100,99.4,100,0.2,,Good,2015-03-12T13:43:19.983Z,2015-03-16T03:17:09.594Z
